Time,Pico32_1,Pico32_2,5TM_1,5TM_2,10HS_3,10HS_4,theta_grav
2017-03-18 20:10:00,0.18660000000000002,0.1506,0.0954321026802063,0.11202526092529297,0.24410690367221832,0.2264411896467209,0.17322577030812508
2017-03-18 20:20:00,0.1865,0.1509,0.0954321026802063,0.11202526092529297,0.24410690367221832,0.2264411896467209,0.1732130379424515
2017-03-18 20:30:00,0.18660000000000002,0.1509,0.0954321026802063,0.11202526092529297,0.24410690367221832,0.2264411896467209,0.17320030557677812
2017-03-18 20:40:00,0.1865,0.1506,0.0954321026802063,0.11202526092529297,0.24410690367221832,0.2264411896467209,0.17320030557677812
2017-03-18 20:50:00,0.1864,0.1507,0.0954321026802063,0.11202526092529297,0.24410690367221832,0.2264411896467209,0.17318757321110453
2017-03-18 21:00:00,0.1862,0.1507,0.0954321026802063,0.11202526092529297,0.24410690367221832,0.2264411896467209,0.17317484084543094
2017-03-18 21:10:00,0.1863,0.1507,0.0954321026802063,0.11202526092529297,0.24410690367221832,0.2264411896467209,0.17316210847975738
2017-03-18 21:20:00,0.1864,0.15050000000000002,0.0954321026802063,0.11202526092529297,0.24410690367221832,0.2264411896467209,0.1731493761140838
2017-03-18 21:30:00,0.1861,0.15050000000000002,0.0954321026802063,0.11157093197107315,0.24410690367221832,0.2264411896467209,0.17313664374841042
2017-03-18 21:40:00,0.1864,0.1506,0.0949641689658165,0.11247921735048294,0.24364803731441498,0.2264411896467209,0.17313664374841042
2017-03-18 21:50:00,0.1861,0.1506,0.09355806559324265,0.11247921735048294,0.2413499504327774,0.2264411896467209,0.17311117901706324
2017-03-18 22:00:00,0.18600000000000003,0.1506,0.09402714669704437,0.11293280124664307,0.24181008338928223,0.2264411896467209,0.17311117901706324
2017-03-18 22:10:00,0.18600000000000003,0.1506,0.09449584782123566,0.11293280124664307,0.2427295744419098,0.2264411896467209,0.17309844665138965
2017-03-18 22:20:00,0.18600000000000003,0.1504,0.0949641689658165,0.11202526092529297,0.24318893253803253,0.2264411896467209,0.17308571428571606
2017-03-18 22:30:00,0.1861,0.15050000000000002,0.0949641689658165,0.11157093197107315,0.24410690367221832,0.2264411896467209,0.17308571428571606
2017-03-18 22:40:00,0.1861,0.1504,0.0954321026802063,0.11157093197107315,0.24364803731441498,0.2264411896467209,0.17307298192004272
2017-03-18 22:50:00,0.1858,0.1503,0.0954321026802063,0.11202526092529297,0.24364803731441498,0.2264411896467209,0.17304751718869554
2017-03-18 23:00:00,0.18600000000000003,0.1503,0.0949641689658165,0.11247921735048294,0.24318893253803253,0.2264411896467209,0.17304751718869554
2017-03-18 23:10:00,0.1859,0.1503,0.09449584782123566,0.11293280124664307,0.2427295744419098,0.22596822679042816,0.17303478482302195
2017-03-18 23:20:00,0.18600000000000003,0.1501,0.09402714669704437,0.11293280124664307,0.24226996302604675,0.22596822679042816,0.17302205245734836
2017-03-18 23:30:00,0.1861,0.1502,0.09402714669704437,0.11293280124664307,0.24181008338928223,0.22596822679042816,0.173009320091675
2017-03-18 23:40:00,0.1858,0.15,0.09402714669704437,0.11293280124664307,0.24226996302604675,0.22596822679042816,0.173009320091675
2017-03-18 23:50:00,0.18600000000000003,0.15,0.09402714669704437,0.11293280124664307,0.24181008338928223,0.22596822679042816,0.1729965877260014
2017-03-19 00:00:00,0.18600000000000003,0.15,0.09355806559324265,0.11293280124664307,0.2413499504327774,0.22596822679042816,0.17298385536032782
2017-03-19 00:10:00,0.1855,0.1499,0.09589965641498566,0.10838013887405396,0.2450239360332489,0.2264411896467209,0.17297112299465423
2017-03-19 00:20:00,0.1856,0.1502,0.09589965641498566,0.10838013887405396,0.2450239360332489,0.2264411896467209,0.17295839062898063
2017-03-19 00:30:00,0.1856,0.15,0.09589965641498566,0.10838013887405396,0.2450239360332489,0.2264411896467209,0.1729456582633073
2017-03-19 00:40:00,0.1855,0.15,0.09589965641498566,0.10838013887405396,0.2450239360332489,0.2264411896467209,0.1729456582633073
2017-03-19 00:50:00,0.1855,0.15,0.09589965641498566,0.10838013887405396,0.2450239360332489,0.2264411896467209,0.1729329258976337
2017-03-19 01:00:00,0.1856,0.1499,0.09589965641498566,0.10838013887405396,0.2450239360332489,0.2264411896467209,0.17290746116628652
2017-03-19 01:10:00,0.1855,0.1497,0.09589965641498566,0.10838013887405396,0.2450239360332489,0.2264411896467209,0.17289472880061293
2017-03-19 01:20:00,0.18539999999999998,0.1499,0.09589965641498566,0.10883709043264389,0.2450239360332489,0.2264411896467209,0.1728819964349396
2017-03-19 01:30:00,0.1856,0.14980000000000002,0.09589965641498566,0.10929366946220398,0.24456553161144257,0.2264411896467209,0.1728819964349396
2017-03-19 01:40:00,0.1852,0.1499,0.0954321026802063,0.10929366946220398,0.24410690367221832,0.2264411896467209,0.172869264069266
2017-03-19 01:50:00,0.18539999999999998,0.1497,0.09589965641498566,0.10974987596273422,0.24410690367221832,0.2264411896467209,0.17285653170359241
2017-03-19 02:00:00,0.1855,0.1494,0.09589965641498566,0.10929366946220398,0.24410690367221832,0.2264411896467209,0.17284379933791882
2017-03-19 02:10:00,0.18530000000000002,0.1499,0.0954321026802063,0.11066115647554398,0.24410690367221832,0.2264411896467209,0.17283106697224523
2017-03-19 02:20:00,0.1852,0.1495,0.0954321026802063,0.11066115647554398,0.24410690367221832,0.2264411896467209,0.17281833460657187
2017-03-19 02:30:00,0.185,0.1496,0.0949641689658165,0.11111623048782349,0.24410690367221832,0.2264411896467209,0.17280560224089828
2017-03-19 02:40:00,0.185,0.1494,0.0949641689658165,0.11066115647554398,0.24410690367221832,0.2264411896467209,0.17280560224089828
2017-03-19 02:50:00,0.185,0.1497,0.0954321026802063,0.11111623048782349,0.24410690367221832,0.22596822679042816,0.17279286987522469
2017-03-19 03:00:00,0.185,0.1497,0.0949641689658165,0.11111623048782349,0.24410690367221832,0.22596822679042816,0.1727801375095511
2017-03-19 03:10:00,0.185,0.1493,0.0949641689658165,0.11066115647554398,0.24410690367221832,0.22596822679042816,0.1727674051438775
2017-03-19 03:20:00,0.18489999999999998,0.1492,0.0949641689658165,0.11111623048782349,0.24364803731441498,0.22596822679042816,0.17275467277820417
2017-03-19 03:30:00,0.1847,0.1492,0.09308860450983047,0.11157093197107315,0.2413499504327774,0.22549475729465485,0.17275467277820417
2017-03-19 03:40:00,0.18480000000000002,0.1495,0.09261875599622726,0.11247921735048294,0.2408895194530487,0.22549475729465485,0.17274194041253058
2017-03-19 03:50:00,0.185,0.1493,0.09355806559324265,0.11293280124664307,0.2413499504327774,0.22549475729465485,0.17272920804685699
2017-03-19 04:00:00,0.18489999999999998,0.1493,0.09308860450983047,0.11293280124664307,0.2413499504327774,0.22549475729465485,0.17272920804685699
2017-03-19 04:10:00,0.1847,0.1493,0.09308860450983047,0.11293280124664307,0.2413499504327774,0.22549475729465485,0.1727164756811834
2017-03-19 04:20:00,0.18489999999999998,0.1491,0.09355806559324265,0.11247921735048294,0.24226996302604675,0.22549475729465485,0.1727037433155098
2017-03-19 04:30:00,0.185,0.1495,0.09449584782123566,0.11157093197107315,0.24318893253803253,0.22549475729465485,0.17269101094983644
2017-03-19 04:40:00,0.18480000000000002,0.1494,0.09449584782123566,0.11202526092529297,0.24318893253803253,0.22549475729465485,0.17269101094983644
2017-03-19 04:50:00,0.18480000000000002,0.1494,0.09402714669704437,0.11247921735048294,0.2427295744419098,0.22549475729465485,0.17267827858416285
2017-03-19 05:00:00,0.1847,0.1493,0.09355806559324265,0.11247921735048294,0.24181008338928223,0.22549475729465485,0.1726528138528157
2017-03-19 05:10:00,0.18480000000000002,0.1494,0.09261875599622726,0.11202526092529297,0.24042882025241852,0.22549475729465485,0.1726528138528157
2017-03-19 05:20:00,0.185,0.1493,0.09402714669704437,0.11111623048782349,0.24226996302604675,0.22596822679042816,0.1726400814871421
2017-03-19 05:30:00,0.18460000000000001,0.1493,0.0949641689658165,0.11020570248365402,0.24410690367221832,0.22596822679042816,0.17262734912146874
2017-03-19 05:40:00,0.18480000000000002,0.1491,0.0949641689658165,0.11020570248365402,0.24410690367221832,0.22596822679042816,0.17261461675579515
2017-03-19 05:50:00,0.18489999999999998,0.1493,0.09355806559324265,0.11111623048782349,0.24226996302604675,0.22549475729465485,0.17260188439012156
2017-03-19 06:00:00,0.1847,0.1491,0.09214852750301361,0.11157093197107315,0.24042882025241852,0.22549475729465485,0.17260188439012156
2017-03-19 06:10:00,0.18480000000000002,0.1493,0.09214852750301361,0.11157093197107315,0.24042882025241852,0.22549475729465485,0.17257641965877438
2017-03-19 06:20:00,0.18460000000000001,0.1492,0.09214852750301361,0.11157093197107315,0.24042882025241852,0.22549475729465485,0.17256368729310104
2017-03-19 06:30:00,0.18460000000000001,0.1493,0.09214852750301361,0.11157093197107315,0.24042882025241852,0.22549475729465485,0.17256368729310104
2017-03-19 06:40:00,0.1844,0.1492,0.09214852750301361,0.11157093197107315,0.24042882025241852,0.22549475729465485,0.17253822256175386
